"Arrival Block Detail","Departure Block Detail","Touchdown Time","Take Off Time","Arrival Time Actual","Departure Time Actual","Departure Time Scheduled","Arrival Time Scheduled","Delay main reason","Total Delay","First Departure Time","Departure Block Hour","Arrival Time Block","Day Of Week","Flight Date","Airline ID","Airline Code","Aircraft Tail ID","Flight Number","Origin Airport ID","Origin City ID","Origin Airport Code","Origin City Name","Origin State Abr","Origin State Name","Destination Airport ID","Destination City ID","Destination Airport Code","Destination City Name","Destination State Abr","Destination State Name","Departure Delay","Taxi Out","Taxi In","Arrival Delay","Fly Time Scheduled","Fly Time Actual","Distance Miles","Distance Group","Carrier Delay","Weather Delay","Airport Delay","Security Delay","Late Aircraft Delay","Distance Group Name"
"11:00 - 11:59","10:00 - 10:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","10","11","1","2023-02-06 00:00:00","19393","WN","N922WN","989","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","1","12","2","-12","65","52","189","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","10","11","1","2023-02-06 00:00:00","19393","WN","N8648A","522","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1393102","33667","ORF","Norfolk, VA","VA","Virginia","4","9","3","-7","55","44","159","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","10","11","1","2023-02-06 00:00:00","19393","WN","N482WN","2953","1209402","34699","HDN","Hayden, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","-4","34","7","13","55","72","141","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","10","11","1","2023-02-06 00:00:00","19393","WN","N926WN","762","1219103","31453","HOU","Houston, TX","TX","Texas","1468305","33214","SAT","San Antonio, TX","TX","Texas","-3","10","3","5","60","68","192","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N8606C","313","1412202","30198","PIT","Pittsburgh, PA","PA","Pennsylvania","1082106","30852","BWI","Baltimore, MD","MD","Maryland","8","8","4","-2","65","55","210","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","36","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N734SA","2324","1426204","34262","PSP","Palm Springs, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","10","37","4","36","60","86","173","1","0","0","36","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","107","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N491WN","1968","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","6","105","14","107","65","166","223","1","0","0","101","0","6","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N777QC","1113","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1239103","31703","ISP","Islip, NY","NY","New York","3","11","5","-2","65","60","220","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-14 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","39","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N468WN","1175","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","-3","62","2","39","65","107","223","1","0","0","39","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-14 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","31","2023-02-13 00:00:00","10","11","1","2023-02-13 00:00:00","19393","WN","N8802Q","1285","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","-2","62","6","31","75","108","236","1","0","0","31","0","0","Less Than 250 Miles"
"11:00 - 11:59","11:00 - 11:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Carrier","79","2023-02-13 00:00:00","11","11","1","2023-02-13 00:00:00","19393","WN","N8783L","1078","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","79","19","3","79","45","45","100","1","79","0","0","0","0","Less Than 250 Miles"
"06:00 - 06:59","06:00 - 06:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Carrier","51","2023-02-20 00:00:00","6","6","1","2023-02-20 00:00:00","19393","WN","N8725L","1454","1298202","32982","LIH","Lihue, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","54","9","5","51","40","37","102","1","51","0","0","0","0","Less Than 250 Miles"
"07:00 - 07:59","06:00 - 06:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","6","7","1","2023-02-20 00:00:00","19393","WN","N8620H","2737","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","16","18","6","9","70","63","236","1","0","0","0","0","0","Less Than 250 Miles"
"07:00 - 07:59","06:00 - 06:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","6","7","1","2023-02-20 00:00:00","19393","WN","N8774Q","1058","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1298202","32982","LIH","Lihue, HI","HI","Hawaii","5","17","4","4","45","44","102","1","0","0","0","0","0","Less Than 250 Miles"
"07:00 - 07:59","06:00 - 06:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","6","7","1","2023-02-20 00:00:00","19393","WN","N1806U","1228","1240203","32402","ITO","Hilo, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","11","14","5","12","55","56","216","1","0","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","06:00 - 06:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","6","8","1","2023-02-20 00:00:00","19393","WN","N202WN","429","1457002","34570","RNO","Reno, NV","NV","Nevada","1379609","32457","OAK","Oakland, CA","CA","California","6","18","6","-6","70","58","181","1","0","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","07:00 - 07:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","7","8","1","2023-02-20 00:00:00","19393","WN","N933WN","2513","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","10","14","4","4","60","54","197","1","0","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","07:00 - 07:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","7","8","1","2023-02-20 00:00:00","19393","WN","N8508W","2704","1125904","30194","DAL","Dallas, TX","TX","Texas","1226603","31453","IAH","Houston, TX","TX","Texas","0","24","7","4","70","74","216","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","8","9","1","2023-02-20 00:00:00","19393","WN","N7879A","814","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","17","14","13","12","70","65","236","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","8","9","1","2023-02-20 00:00:00","19393","WN","N960WN","2374","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","4","9","4","4","65","65","231","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","8","9","1","2023-02-20 00:00:00","19393","WN","N226WN","1697","1219103","31453","HOU","Houston, TX","TX","Texas","1042302","30423","AUS","Austin, TX","TX","Texas","21","13","4","7","60","46","148","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","08:00 - 08:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Carrier","37","2023-02-20 00:00:00","8","10","1","2023-02-20 00:00:00","19393","WN","N7883A","1278","1069302","30693","BNA","Nashville, TN","TN","Tennessee","1039707","30397","ATL","Atlanta, GA","GA","Georgia","55","9","6","37","70","52","214","1","37","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","08:00 - 08:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","8","10","1","2023-02-20 00:00:00","19393","WN","N1802U","2654","1323202","30977","MDW","Chicago, IL","IL","Illinois","1143302","31295","DTW","Detroit, MI","MI","Michigan","4","12","5","-7","65","54","228","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N261WN","2751","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","1","16","3","-9","65","55","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Carrier","32","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N461WN","357","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","35","20","3","32","60","57","197","1","22","0","0","0","10","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N228WN","2978","1129202","30325","DEN","Denver, CO","CO","Colorado","1209402","34699","HDN","Hayden, CO","CO","Colorado","11","19","2","4","55","48","141","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N8774Q","1060","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1298202","32982","LIH","Lihue, HI","HI","Hawaii","0","21","4","3","45","48","102","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N436WN","5589","1125904","30194","DAL","Dallas, TX","TX","Texas","1042302","30423","AUS","Austin, TX","TX","Texas","21","9","3","0","65","44","189","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","9","10","1","2023-02-20 00:00:00","19393","WN","N8606C","14","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","5","10","6","-7","70","58","239","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","10","11","1","2023-02-20 00:00:00","19393","WN","N965WN","1175","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","8","13","3","-1","65","56","223","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Late Aircraft","16","2023-02-20 00:00:00","10","11","1","2023-02-20 00:00:00","19393","WN","N8620H","1285","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","21","19","7","16","75","70","236","1","0","0","0","0","16","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","10","11","1","2023-02-20 00:00:00","19393","WN","N228WN","2953","1209402","34699","HDN","Hayden, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","11","13","7","5","55","49","141","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Carrier","17","2023-02-20 00:00:00","10","11","1","2023-02-20 00:00:00","19393","WN","N950WN","1968","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","19","13","2","17","65","63","223","1","17","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Airport System","21","2023-02-20 00:00:00","10","11","1","2023-02-20 00:00:00","19393","WN","N786SW","2324","1426204","34262","PSP","Palm Springs, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","10","27","2","21","60","71","173","1","7","0","11","0","3","Less Than 250 Miles"
"11:00 - 11:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","11","1","2023-02-20 00:00:00","19393","WN","N8750Q","1078","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","3","15","4","-2","45","40","100","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","12","1","2023-02-20 00:00:00","19393","WN","N950WN","2752","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","17","9","3","-2","65","46","197","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","12","1","2023-02-20 00:00:00","19393","WN","N8774Q","1061","1298202","32982","LIH","Lihue, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","3","8","5","0","40","37","102","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","12","1","2023-02-20 00:00:00","19393","WN","N8507C","1841","1125904","30194","DAL","Dallas, TX","TX","Texas","1042302","30423","AUS","Austin, TX","TX","Texas","11","7","3","-10","65","44","189","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","12","1","2023-02-20 00:00:00","19393","WN","N436WN","2214","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","1","8","3","-11","60","48","189","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","11:00 - 11:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","11","13","1","2023-02-20 00:00:00","19393","WN","N8698B","2409","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","10","18","4","0","70","60","231","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N7845A","975","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","1","8","2","-23","75","51","223","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N237WN","2368","1110902","30189","COS","Colorado Springs, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","13","9","4","-8","50","29","73","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N8301J","1070","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","5","13","16","10","45","50","100","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N275WN","1317","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","3","16","3","6","70","73","226","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N8620H","1286","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","19","8","4","13","70","64","236","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N8320J","2903","1125904","30194","DAL","Dallas, TX","TX","Texas","1537002","34653","TUL","Tulsa, OK","OK","Oklahoma","1","9","5","-15","70","54","238","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","13","1","2023-02-20 00:00:00","19393","WN","N561WN","5871","1468305","33214","SAT","San Antonio, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","5","10","4","0","65","60","247","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","13:00 - 13:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","13","13","1","2023-02-20 00:00:00","19393","WN","N208WN","443","1119302","33105","CVG","Cincinnati, OH","KY","Kentucky","1323202","30977","MDW","Chicago, IL","IL","Illinois","4","8","2","-9","70","57","249","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","13:00 - 13:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","13","13","1","2023-02-20 00:00:00","19393","WN","N8329B","767","1143302","31295","DTW","Detroit, MI","MI","Michigan","1323202","30977","MDW","Chicago, IL","IL","Illinois","5","11","5","-3","70","62","228","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","12:00 - 12:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Fly Time","0","2023-02-20 00:00:00","12","14","1","2023-02-20 00:00:00","19393","WN","N8614M","848","1323202","30977","MDW","Chicago, IL","IL","Illinois","1119302","33105","CVG","Cincinnati, OH","KY","Kentucky","1","20","4","0","65","64","249","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","2023-02-20 00:00:00","Airport System","18","2023-02-20 00:00:00","13","14","1","2023-02-20 00:00:00","19393","WN","N260WN","955","1129202","30325","DEN","Denver, CO","CO","Colorado","1350202","33502","MTJ","Montrose/Delta, CO","CO","Colorado","4","15","6","18","55","69","196","1","0","0","18","0","0","Less Than 250 Miles"
